longitude,latitude,StationID,Power,Quality,num_measures,Code,record_tstamp
-123.129201,49.286593,10058,-77.6416,-4.0896,1,ABC1004410058,3/12/2011 20:45
-123.114726,49.286036,31959,-45.4687,-15.1094,11,ABC3194531959,4/12/2011 14:24
-123.124188,49.287875,36115,-56.9061,-10.5514,2,ABD3610136115,2/12/2011 23:31
-123.165744,49.267443,5265,-99.3825,-18.1621,1,ABD052515265,5/12/2011 0:28
-123.08505,49.265911,6545,-73.7459,-19.5532,2,ABD065316545,3/12/2011 17:37
-123.086666,49.261505,218,-81.5138,-5.3908,1,ABC00204218,4/12/2011 23:01
-123.128993,49.289523,43245,-96.4032,-11.4586,3,ABD4323143245,3/12/2011 18:34
-123.13341,49.288775,31040,-59.0607,-10.3424,1,ABC3102631040,4/12/2011 14:00
-123.135322,49.257937,30918,-62.1094,-13.5848,3,ABC3090430918,6/12/2011 13:56
-123.138518,49.283771,10186,-86.1017,-16.4534,2,ABC101710186,3/12/2011 16:22
-123.129896,49.275749,30967,-79.7934,-20.7305,1,ABC3095330967,5/12/2011 17:38
-123.135726,49.300127,31257,-71.2031,-17.5233,1,ABC3124331257,5/12/2011 18:41
-123.116328,49.257456,36506,-75.1781,-14.7426,13,ABD364936506,5/12/2011 18:46
-123.136836,49.294761,43265,-85.679,-5.2514,3,ABD4325143265,3/12/2011 18:30
-123.133052,49.297513,15055,-74.2488,-2.8789,2,ABD1504115055,3/12/2011 20:45
-123.141245,49.257587,15055,-100.8512,-13.2072,3,ABD1504115055,3/12/2011 18:32
-123.145643,49.268108,36462,-54.0017,-11.1473,2,ABD3644836462,1/12/2011 20:18
-123.1623,49.266765,6546,-70.4942,-20.4787,1,ABD06536546,3/12/2011 17:48
-123.132619,49.274199,30906,-77.0493,-10.9483,1,ABC308930906,4/12/2011 22:02
-123.078685,49.272788,32185,-86.0523,-4.8571,2,ABC3217132185,3/12/2011 19:52
-123.08954,49.280983,32317,-62.8465,-16.1629,1,ABC3230332317,3/12/2011 15:07
-123.148096,49.264634,43122,-75.7393,-21.7094,1,ABD4310843122,3/12/2011 14:47
-123.169909,49.262306,6572,-85.7287,-20.3441,1,ABD065586572,7/12/2011 21:04
-123.094694,49.262519,43265,-102.0116,-7.5815,1,ABD4325143265,3/12/2011 18:32
-123.082897,49.269969,30375,-72.7858,-6.7034,2,ABC3036130375,7/12/2011 17:40
-123.083412,49.257224,35541,-84.3867,-11.8394,1,ABD3552735541,6/12/2011 16:26
-123.090913,49.272412,31455,-64.9553,-19.1391,2,ABC3144131455,1/12/2011 21:19
-123.102118,49.276068,40267,-98.6996,-15.6777,1,ABC4025340267,3/12/2011 20:49
-123.13847,49.262631,31615,-65.3361,-17.0276,1,ABC3160131615,4/12/2011 1:38
-123.179895,49.262919,36203,-98.7615,-21.698,1,ABD3618936203,1/12/2011 20:32
-123.175289,49.263314,37055,-69.4817,-10.0367,1,ABD3704137055,1/12/2011 17:17
-123.16798,49.262276,36236,-76.6756,-21.5836,1,ABD3636236,4/12/2011 16:33
-123.102031,49.256599,5277,-103.2532,-16.9011,4,ABD052635277,5/12/2011 0:37
-123.125265,49.287111,31310,-59.4392,-19.9835,1,ABC3129631310,6/12/2011 13:46
-123.183851,49.272177,36686,-59.3693,-9.7313,3,ABD366736686,7/12/2011 21:06
-123.129312,49.264362,6337,-50.5021,-8.7156,1,ABD063236337,6/12/2011 13:33
-123.141167,49.259682,35485,-68.6444,-9.3009,3,ABD3547135485,1/12/2011 18:11
-123.128102,49.302455,31618,-72.9112,-20.9495,1,ABC3160431618,5/12/2011 18:44
-123.181983,49.260628,6401,-105.9532,-12.1417,1,ABD063876401,5/12/2011 18:44
-123.171116,49.266982,15717,-87.0437,-13.3341,1,ABD1570315717,5/12/2011 21:21
-123.125306,49.279039,1086,-75.5929,-15.4447,3,ABC01071086,4/12/2011 1:48
-123.147786,49.295935,30665,-76.6443,-12.6044,1,ABC3065130665,4/12/2011 19:18
-123.143227,49.263673,43266,-66.0745,-20.8236,2,ABD432543266,3/12/2011 16:20
-123.172097,49.26261,10190,-63.8427,-17.8035,1,ABC1017610190,3/12/2011 17:51
-123.138048,49.291806,36607,-68.1009,-17.4979,1,ABD3659336607,4/12/2011 13:59
-123.096896,49.265433,31160,-54.7944,-16.8581,2,ABC3114631160,1/12/2011 22:20
-123.140163,49.284226,35485,-69.2637,-15.9208,4,ABD3547135485,1/12/2011 18:13
-123.133206,49.274255,36686,-79.4834,-17.1191,3,ABD366736686,7/12/2011 21:06
-123.11758,49.269777,10189,-62.1218,-8.4786,3,ABC1017510189,3/12/2011 17:08
-123.14194,49.287167,40748,-75.3714,-14.6445,2,ABC4073440748,3/12/2011 21:31
-123.125411,49.276374,35915,-73.7033,-15.4424,1,ABD3590135915,6/12/2011 13:40
-123.138466,49.266185,5975,-61.5915,-18.8977,5,ABD059615975,3/12/2011 17:09
-123.157437,49.268205,52322,-102.7399,-10.951,1,ABC5230852322,4/12/2011 19:58
-123.081789,49.269727,498,-71.9565,-21.166,1,ABC00484498,4/12/2011 17:21
-123.14995,49.261894,6715,-73.6224,-20.1799,1,ABD067016715,7/12/2011 20:55
-123.13387,49.259661,37252,-73.8259,-13.8565,1,ABD3723837252,7/12/2011 20:57
-123.081429,49.262413,31397,-61.3303,-21.2077,1,ABC3138331397,1/12/2011 20:39
-123.110015,49.281481,5255,-70.2532,-21.4313,2,ABD052415255,2/12/2011 0:17
-123.079314,49.262396,31129,-54.0643,-16.4771,5,ABC3111531129,7/12/2011 20:10
-123.117314,49.265856,1415,-73.0865,-18.0746,2,ABC014011415,7/12/2011 0:10
-123.130905,49.290357,10165,-79.6293,-11.6148,2,ABC1015110165,6/12/2011 23:25
-123.089054,49.266766,31029,-54.1209,-7.5641,1,ABC3101531029,4/12/2011 14:11
-123.150325,49.269856,10188,-84.5753,-7.3426,2,ABC1017410188,3/12/2011 17:18
-123.115853,49.28656,31240,-70.5807,-14.2209,2,ABC3122631240,3/12/2011 15:11
-123.169892,49.261401,52762,-113.2222,-18.4138,1,ABC5274852762,4/12/2011 19:54
-123.137209,49.269945,40247,-68.2227,-5.1376,2,ABC4023340247,5/12/2011 0:44
-123.133172,49.27644,30319,-57.6554,-11.4168,1,ABC3030530319,3/12/2011 15:01
-123.09535,49.26942,36586,-80.8498,-22.6859,1,ABD365736586,1/12/2011 22:09
-123.119201,49.262321,57039,-63.0368,-3.108,1,ABC5702557039,4/12/2011 21:50
-123.079271,49.277475,30145,-89.241,-7.1954,2,ABC3013130145,4/12/2011 22:27
-123.157389,49.27133,1318,-49.3696,-17.7572,2,ABC013041318,6/12/2011 16:32
-123.115074,49.257227,5823,-98.9568,-9.2435,1,ABD058095823,7/12/2011 20:12
-123.148279,49.259712,10185,-98.5195,-12.4934,2,ABC1017110185,3/12/2011 18:20
-123.139775,49.288601,6402,-98.1392,-22.0847,1,ABD063886402,2/12/2011 0:25
-123.080483,49.264259,52322,-92.6257,-14.1766,1,ABC5230852322,4/12/2011 19:51
-123.105698,49.28051,37071,-95.808,-22.0041,1,ABD3705737071,3/12/2011 14:53
-123.143518,49.296697,43467,-63.496,-15.5068,3,ABD4345343467,4/12/2011 14:02
-123.120707,49.266183,10188,-79.3703,-7.0473,1,ABC1017410188,3/12/2011 17:24
-123.119921,49.27934,40466,-55.723,-17.3945,2,ABC404540466,4/12/2011 14:31
-123.141178,49.259379,30617,-67.916,-4.5169,2,ABC3060330617,3/12/2011 15:13
-123.127902,49.270949,31017,-75.1275,-20.9857,1,ABC3100331017,3/12/2011 0:42
-123.136719,49.271126,36467,-70.0681,-18.7799,1,ABD3645336467,4/12/2011 16:16
-123.154975,49.261508,30617,-80.511,-10.834,2,ABC3060330617,3/12/2011 15:14
-123.084119,49.270106,1030,-60.4144,-18.4471,2,ABC010161030,1/12/2011 23:44
-123.173534,49.259648,1329,-67.2163,-10.5429,3,ABC013151329,1/12/2011 23:44
-123.143253,49.267327,40269,-86.0144,-8.7475,1,ABC4025540269,3/12/2011 18:23
-123.12367,49.288195,31167,-48.5255,-14.003,3,ABC3115331167,1/12/2011 21:58
-123.07958,49.277316,30625,-59.9487,-7.7961,2,ABC3061130625,4/12/2011 16:17
-123.099339,49.271837,35252,-80.3311,-14.467,1,ABD3523835252,4/12/2011 16:13
-123.150226,49.274492,30539,-56.8866,-15.3456,2,ABC3052530539,6/12/2011 17:19
-123.178026,49.259216,31768,-60.8534,-19.5143,1,ABC3175431768,6/12/2011 18:04
-123.119912,49.262332,40269,-76.6294,-17.3396,2,ABC4025540269,6/12/2011 23:28
-123.118517,49.289907,40245,-92.6731,-18.976,1,ABC4023140245,3/12/2011 20:19
-123.132195,49.28103,30030,-57.492,-6.5855,2,ABC3001630030,6/12/2011 14:48
-123.097139,49.262794,36885,-75.0575,-22.1929,1,ABD3687136885,4/12/2011 16:16
-123.094043,49.2692,35541,-86.6296,-19.767,1,ABD3552735541,6/12/2011 17:20
-123.13613,49.279402,35412,-98.9087,-19.4373,1,ABD3539835412,5/12/2011 21:06
-123.087632,49.282062,170,-60.2813,-16.1854,2,ABC00156170,1/12/2011 17:19
-123.18355,49.270721,15106,-77.809,-19.3911,1,ABD150915106,3/12/2011 20:05
-123.082182,49.279166,36315,-54.3085,-10.9632,6,ABD3630136315,6/12/2011 18:04
-123.184993,49.266897,31226,-64.0912,-17.7419,2,ABC312131226,4/12/2011 15:59
-123.123291,49.279438,31120,-47.6167,-13.8885,4,ABC3110631120,3/12/2011 15:00
-123.100837,49.265847,40485,-84.6158,-15.2708,2,ABC4047140485,5/12/2011 21:23
-123.118924,49.287085,1719,-83.7954,-21.0635,2,ABC017051719,4/12/2011 16:11
-123.124027,49.264277,31079,-66.5414,-20.3551,1,ABC3106531079,3/12/2011 15:11
-123.135263,49.291366,30907,-77.2523,-18.364,1,ABC3089330907,4/12/2011 20:02
-123.150359,49.266086,32189,-76.3188,-8.9125,1,ABC3217532189,3/12/2011 20:05
-123.119129,49.281827,855,-60.9449,-23.1859,1,ABC00841855,4/12/2011 15:43
-123.142343,49.284844,1639,-82.4753,-13.1733,2,ABC016251639,1/12/2011 21:39
-123.07975,49.266062,35767,-81.9835,-13.539,2,ABD3575335767,2/12/2011 22:19
-123.115045,49.278265,35436,-65.1584,-20.3833,1,ABD35435436,4/12/2011 13:57
-123.137315,49.286113,30525,-99.6177,-10.5163,3,ABC3051130525,4/12/2011 23:31
-123.100772,49.267383,43245,-92.6703,-16.9899,1,ABD4323143245,3/12/2011 18:32
-123.133869,49.286848,40216,-85.1953,-8.2745,1,ABC402040216,3/12/2011 19:57
-123.163872,49.265752,35766,-67.9017,-18.0819,2,ABD357535766,1/12/2011 21:18
-123.10673,49.271566,36611,-66.2949,-16.5451,3,ABD3659736611,1/12/2011 20:19
-123.10761,49.280898,5215,-54.3669,-7.9971,5,ABD052015215,4/12/2011 23:04
-123.136371,49.293475,52736,-67.983,-21.5356,1,ABC52752736,5/12/2011 13:45
-123.112186,49.28131,1306,-70.1395,-22.1356,2,ABC01291306,5/12/2011 16:39
-123.096627,49.261063,30325,-82.939,-14.8125,2,ABC3031130325,3/12/2011 19:58
-123.14136,49.263643,15156,-58.7655,-5.4739,3,ABD151415156,5/12/2011 22:48
-123.102805,49.261137,35025,-62.6523,-10.4742,1,ABD3501135025,6/12/2011 16:33
-123.098373,49.277645,40250,-66.8504,-3.9989,1,ABC4023640250,5/12/2011 0:44
-123.156449,49.267332,40248,-80.4328,-16.8079,1,ABC4023440248,3/12/2011 20:52
-123.09102,49.264663,15055,-76.5559,-4.7227,2,ABD1504115055,3/12/2011 20:16
-123.088597,49.260616,15106,-88.125,-5.9021,1,ABD150915106,3/12/2011 20:09
-123.168377,49.258504,32189,-65.0085,-4.6144,1,ABC3217532189,3/12/2011 21:22
-123.139822,49.298933,10058,-76.9159,-14.0782,2,ABC1004410058,3/12/2011 18:30
-123.104989,49.28159,32189,-78.182,-11.7012,1,ABC3217532189,3/12/2011 19:57
-123.081049,49.27681,31457,-61.9398,-14.6863,2,ABC3144331457,6/12/2011 17:48
-123.107051,49.265619,36377,-57.6267,-2.9664,1,ABD3636336377,2/12/2011 23:28
-123.096479,49.257245,32316,-70.5891,-15.6546,2,ABC323032316,4/12/2011 16:33
-123.150227,49.29588,10709,-91.3163,-21.0749,2,ABC1069510709,5/12/2011 22:19
-123.14819,49.26208,36236,-67.3011,-12.9722,1,ABD3636236,3/12/2011 15:14
-123.181632,49.25887,1331,-86.3046,-19.2707,1,ABC013171331,4/12/2011 1:54
-123.141661,49.271664,10058,-80.6399,-6.25,2,ABC1004410058,3/12/2011 20:46
-123.175946,49.263243,37253,-99.2667,-18.0175,1,ABD3723937253,4/12/2011 14:00
-123.183488,49.2724,5845,-68.9439,-16.5604,2,ABD058315845,6/12/2011 15:03
-123.167822,49.271576,36072,-89.29,-15.6117,23,ABD3605836072,6/12/2011 17:49
-123.119443,49.276331,5076,-60.7913,-7.1781,96,ABD05065076,1/12/2011 20:37
-123.088553,49.277462,30905,-53.2726,-4.184,1,ABC3089130905,4/12/2011 20:00
-123.122235,49.278475,40578,-76.6314,-19.1015,1,ABC4056440578,5/12/2011 0:26
-123.153535,49.269908,5565,-80.3959,-20.9054,2,ABD055515565,4/12/2011 23:28
-123.176047,49.260446,15185,-97.1088,-14.2972,1,ABD1517115185,3/12/2011 18:32
-123.107959,49.285785,60585,-63.7105,-13.5125,1,ABC6057160585,4/12/2011 13:37
-123.176156,49.269365,36242,-107.0779,-17.3639,1,ABD3622836242,5/12/2011 21:14
-123.111099,49.259183,6437,-37.311,-10.2415,1,ABD064236437,6/12/2011 13:34
-123.126624,49.264319,31448,-50.2815,-18.4401,1,ABC3143431448,6/12/2011 13:34
-123.099661,49.281336,37057,-46.4029,-8.8801,2,ABD3704337057,1/12/2011 18:15
-123.100774,49.262906,10159,-77.4105,-19.514,1,ABC1014510159,5/12/2011 22:19
-123.084664,49.273746,978,-80.1617,-17.8758,2,ABC00964978,6/12/2011 23:22
-123.081282,49.281001,30479,-81.9042,-21.4653,1,ABC3046530479,3/12/2011 17:05
-123.173858,49.267417,5287,-78.8957,-12.4086,1,ABD052735287,5/12/2011 21:17
-123.151582,49.265557,10730,-78.4738,-13.1512,1,ABC1071610730,5/12/2011 21:21
-123.133543,49.290669,40248,-88.9677,-13.9075,2,ABC4023440248,3/12/2011 18:32
-123.092965,49.263992,40526,-62.0644,-13.2662,3,ABC405140526,1/12/2011 20:00
-123.162478,49.261994,35535,-76.201,-10.6323,2,ABD3552135535,4/12/2011 13:32
-123.156916,49.301439,6437,-45.9429,-7.0823,1,ABD064236437,6/12/2011 13:34
-123.142896,49.258979,35065,-58.0706,-20.8439,3,ABD3505135065,4/12/2011 19:01
-123.130671,49.288395,30477,-77.2788,-6.0818,3,ABC3046330477,5/12/2011 0:28
-123.128885,49.266208,31629,-71.8383,-21.044,1,ABC3161531629,3/12/2011 15:47
-123.136544,49.309026,43276,-70.9219,-15.7553,4,ABD432643276,5/12/2011 15:38
-123.134905,49.270696,117,-70.8943,-16.3034,3,ABC00103117,3/12/2011 13:58
-123.097345,49.280398,40169,-81.0581,-7.2586,1,ABC4015540169,4/12/2011 23:21
-123.168378,49.258472,15186,-65.7403,-7.0891,1,ABD151715186,6/12/2011 23:23
-123.113038,49.275077,31448,-65.7447,-20.2211,1,ABC3143431448,1/12/2011 20:32
-123.122401,49.28672,275,-64.1402,-18.1926,1,ABC00261275,3/12/2011 17:28
-123.116197,49.285064,6546,-76.6885,-21.6097,1,ABD06536546,5/12/2011 21:15
-123.160408,49.2709,35781,-75.638,-13.8746,1,ABD3576735781,6/12/2011 16:50
-123.119212,49.266732,36585,-57.3676,-6.669,1,ABD3657136585,6/12/2011 13:33
-123.126547,49.273197,1090,-59.2055,-22.065,2,ABC010761090,5/12/2011 16:15
-123.084495,49.261488,15086,-89.3535,-20.4033,1,ABD150715086,5/12/2011 21:15
-123.10178,49.272411,36216,-43.8904,-9.9884,3,ABD362036216,2/12/2011 21:59
-123.111957,49.284072,30477,-87.6183,-5.3555,1,ABC3046330477,5/12/2011 0:28
-123.126422,49.281464,36695,-80.7898,-16.7821,1,ABD3668136695,8/12/2011 22:29
-123.079919,49.260546,266,-65.9103,-11.2414,1,ABC0025266,3/12/2011 15:54
-123.143198,49.268792,31280,-92.0311,-20.9573,2,ABC3126631280,6/12/2011 16:12
-123.110674,49.256796,1527,-63.0086,-12.1164,3,ABC015131527,6/12/2011 16:36
-123.119371,49.280369,1017,-72.3661,-20.2606,1,ABC010031017,2/12/2011 22:21
-123.085119,49.27034,907,-72.004,-18.6258,1,ABC00893907,5/12/2011 21:10
-123.15304,49.260854,36685,-63.7995,-6.0882,3,ABD3667136685,7/12/2011 21:15
-123.108542,49.285904,1489,-61.8527,-19.2316,1,ABC014751489,6/12/2011 16:25
-123.12662,49.260579,30480,-85.8526,-9.429,2,ABC3046630480,5/12/2011 0:28
-123.136216,49.296445,35147,-90.3603,-13.2564,2,ABD3513335147,4/12/2011 22:02
-123.117732,49.300067,31057,-77.7744,-18.0913,2,ABC3104331057,2/12/2011 19:17
-123.178406,49.264247,36055,-69.7139,-14.5646,3,ABD3604136055,5/12/2011 1:41
-123.131541,49.287566,288,-71.6963,-16.5926,3,ABC00274288,5/12/2011 22:44
-123.120741,49.277787,31572,-75.1692,-11.5463,5,ABC3155831572,7/12/2011 21:19
-123.084106,49.26058,35412,-73.4919,-4.3647,1,ABD3539835412,3/12/2011 14:06
-123.138929,49.29342,165,-70.6002,-19.9908,1,ABC00151165,3/12/2011 14:06
-123.080368,49.261454,1559,-71.746,-22.3083,1,ABC015451559,2/12/2011 23:30
-123.154041,49.268151,31187,-50.4884,-4.7692,2,ABC3117331187,3/12/2011 21:47
-123.140883,49.267274,36055,-61.4545,-8.0305,1,ABD3604136055,5/12/2011 1:41
-123.171535,49.263255,975,-67.0293,-23.2016,1,ABC00961975,3/12/2011 17:02
-123.078808,49.269684,496,-48.5809,-5.9782,3,ABC0048496,3/12/2011 16:15
-123.116767,49.267197,40148,-78.6995,-9.9523,2,ABC4013440148,4/12/2011 23:29
-123.081477,49.25709,35585,-53.7376,-11.8569,1,ABD3557135585,6/12/2011 16:22
-123.170605,49.264996,31356,-72.2958,-19.2906,4,ABC313431356,7/12/2011 21:18
-123.157842,49.259222,498,-69.4922,-20.8265,1,ABC00484498,3/12/2011 17:36
-123.132948,49.288477,30670,-72.8545,-7.8066,3,ABC3065630670,4/12/2011 23:26
-123.185185,49.25983,40167,-91.9732,-8.7916,2,ABC4015340167,4/12/2011 23:00
-123.091018,49.264828,320,-91.519,-19.9245,1,ABC00306320,7/12/2011 0:06
-123.133897,49.258939,32050,-66.07,-13.1715,1,ABC3203632050,4/12/2011 13:33
-123.138665,49.267019,36537,-39.0747,-11.8582,1,ABD3652336537,4/12/2011 13:55
-123.141458,49.288418,1088,-66.6952,-20.0981,1,ABC010741088,1/12/2011 20:31
-123.171621,49.261428,31137,-73.9857,-11.951,3,ABC3112331137,7/12/2011 21:15
-123.113596,49.281648,5641,-107.4257,-14.5405,1,ABD056275641,4/12/2011 20:13
-123.156951,49.259204,43282,-94.4178,-21.7463,1,ABD4326843282,4/12/2011 20:13
-123.129677,49.274892,266,-80.7714,-11.7226,1,ABC0025266,5/12/2011 21:10
-123.099086,49.260184,5087,-70.7754,-12.8102,3,ABD050735087,3/12/2011 0:56
-123.121907,49.285773,15156,-77.4226,-20.0496,1,ABD151415156,5/12/2011 22:20
-123.087476,49.258798,910,-73.0874,-18.7717,1,ABC00896910,3/12/2011 15:17
-123.078977,49.271491,36485,-76.4555,-17.7565,4,ABD3647136485,4/12/2011 21:10
-123.101903,49.274875,32447,-79.5446,-19.4844,2,ABC3243332447,3/12/2011 13:44
-123.156622,49.267334,5165,-75.3983,-17.0208,1,ABD051515165,3/12/2011 13:44
-123.086673,49.272736,36116,-67.9416,-13.9395,3,ABD361036116,1/12/2011 18:13
-123.171912,49.264136,36917,-76.6348,-21.9536,1,ABD3690336917,4/12/2011 20:09
-123.127579,49.282777,1138,-62.9763,-14.2988,2,ABC011241138,3/12/2011 16:07
-123.089237,49.275145,36186,-67.7401,-22.4855,1,ABD361736186,3/12/2011 12:58
-123.143401,49.296685,31136,-56.529,-12.203,2,ABC31131136,3/12/2011 0:55
-123.142415,49.296777,15156,-75.0008,-4.7526,1,ABD151415156,5/12/2011 22:22
-123.142779,49.266255,30065,-59.6307,-18.2095,1,ABC3005130065,4/12/2011 17:20
-123.086045,49.264303,35065,-63.723,-19.0763,1,ABD3505135065,4/12/2011 17:20
-123.115943,49.285369,31706,-84.6872,-9.4335,2,ABC316931706,4/12/2011 21:19
-123.112367,49.269014,31207,-57.7858,-10.7693,1,ABC3119331207,3/12/2011 0:55
-123.079394,49.264307,1420,-70.2691,-21.3373,1,ABC014061420,6/12/2011 21:39
-123.10241,49.281387,30400,-72.4619,-15.5153,1,ABC3038630400,8/12/2011 22:33
-123.143067,49.309083,31338,-42.3579,-6.512,1,ABC3132431338,1/12/2011 20:26
-123.157693,49.263206,36556,-77.2466,-21.4312,1,ABD365436556,3/12/2011 13:33
-123.181745,49.26719,46036,-74.2856,-11.5897,3,ABD46046036,4/12/2011 21:21
-123.125428,49.280821,10166,-76.8453,-15.9813,2,ABC101510166,6/12/2011 21:40
-123.125267,49.283504,40168,-66.2628,-7.0669,6,ABC4015440168,4/12/2011 23:18
-123.1262,49.282716,10187,-59.8741,-12.5722,1,ABC1017310187,3/12/2011 17:28
-123.120574,49.271421,1436,-65.3758,-21.3673,1,ABC0141436,6/12/2011 17:35
-123.111006,49.28082,40417,-55.5099,-8.2226,6,ABC4040340417,6/12/2011 17:53
-123.142398,49.289027,30478,-74.7035,-19.4625,1,ABC3046430478,3/12/2011 16:13
-123.142629,49.268024,1070,-69.0114,-21.8815,1,ABC010561070,4/12/2011 20:32
-123.139141,49.283359,5286,-100.97,-17.2908,2,ABD05275286,6/12/2011 21:43
-123.141374,49.264555,636,-62.4089,-20.5995,2,ABC006636,2/12/2011 18:57
-123.162565,49.259672,31376,-61.4864,-4.8099,5,ABC313631376,3/12/2011 13:32
-123.082391,49.281706,36926,-59.3486,-21.496,1,ABD369136926,3/12/2011 12:43
-123.079392,49.264412,909,-59.3742,-15.6336,2,ABC00895909,6/12/2011 1:49
-123.101632,49.27733,31238,-64.4705,-15.4275,5,ABC3122431238,3/12/2011 14:44
-123.130914,49.280571,10189,-85.3457,-3.6332,2,ABC1017510189,3/12/2011 16:22
-123.111035,49.266597,43145,-87.2977,-22.0628,1,ABD4313143145,4/12/2011 19:13
-123.150689,49.259537,1550,-72.7054,-14.1104,1,ABC015361550,4/12/2011 17:13
-123.138353,49.263595,1420,-80.3345,-13.3768,1,ABC014061420,7/12/2011 0:12
-123.11372,49.286727,89,-60.7778,-13.288,3,ABC0007589,3/12/2011 13:33
-123.100903,49.259293,35616,-59.929,-19.3769,1,ABD356035616,5/12/2011 21:06
-123.117701,49.287322,36486,-73.5077,-16.2939,1,ABD364736486,4/12/2011 21:38
-123.133747,49.286929,286,-74.3829,-19.722,2,ABC0027286,5/12/2011 22:23
-123.118717,49.268124,228,-86.6851,-5.2565,1,ABC00214228,5/12/2011 13:38
-123.172077,49.263171,40278,-51.6286,-12.4045,3,ABC4026440278,5/12/2011 15:30
-123.160266,49.257753,36555,-69.9337,-20.0326,1,ABD3654136555,2/12/2011 18:55
-123.102644,49.264634,566,-47.7971,-5.8531,1,ABC0055566,4/12/2011 17:08
-123.155839,49.269063,15157,-77.7042,-17.1471,1,ABD1514315157,5/12/2011 22:23
-123.104518,49.257549,1090,-68.8505,-6.1234,3,ABC010761090,5/12/2011 16:19
-123.119012,49.256986,5266,-98.207,-20.0659,3,ABD05255266,6/12/2011 23:03
-123.159762,49.271274,1417,-80.7686,-18.9127,1,ABC014031417,7/12/2011 0:11
-123.147971,49.267944,6527,-84.5332,-14.0489,3,ABD065136527,6/12/2011 16:52
-123.117664,49.258885,905,-57.7529,-4.5716,2,ABC00891905,5/12/2011 21:14
-123.135703,49.286084,10188,-64.1026,-7.7829,3,ABC1017410188,3/12/2011 17:25
-123.138413,49.297857,37071,-85.7062,-12.6833,1,ABD3705737071,1/12/2011 17:19
-123.145196,49.258095,40279,-76.961,-16.885,6,ABC4026540279,5/12/2011 15:04
-123.091368,49.276607,6636,-73.1549,-13.2366,3,ABD0666636,1/12/2011 21:38
-123.106851,49.262547,31449,-74.1651,-17.8302,1,ABC3143531449,5/12/2011 16:19
-123.120927,49.279991,6521,-82.88,-16.604,1,ABD065076521,1/12/2011 17:27
-123.18439,49.267743,31116,-62.6584,-16.2249,2,ABC311031116,1/12/2011 18:16
-123.161089,49.265708,231,-76.3449,-9.8869,2,ABC00217231,5/12/2011 13:23
-123.158255,49.26736,35147,-63.7874,-13.5885,4,ABD3513335147,4/12/2011 23:06
-123.134324,49.271125,866,-61.0005,-13.0964,2,ABC0085866,3/12/2011 17:40
-123.115637,49.283122,30076,-75.3097,-6.2719,1,ABC300630076,5/12/2011 14:34
-123.156042,49.26479,31276,-73.2991,-16.0963,1,ABC312631276,5/12/2011 15:37
-123.131448,49.261051,5265,-78.6319,-12.2523,1,ABD052515265,4/12/2011 23:32
-123.177982,49.260424,35492,-100.2317,-17.455,1,ABD3547835492,6/12/2011 16:42
-123.134071,49.264438,35033,-65.5323,-19.1463,1,ABD3501935033,6/12/2011 16:33
-123.149624,49.262809,31078,-68.0011,-18.6466,2,ABC3106431078,2/12/2011 23:07
-123.133591,49.274061,31338,-77.84,-20.8138,2,ABC3132431338,2/12/2011 19:04
-123.100236,49.277302,10060,-88.2905,-14.7864,2,ABC1004610060,5/12/2011 0:43
-123.121791,49.272209,325,-80.4794,-19.1311,1,ABC00311325,4/12/2011 21:40
-123.085224,49.279209,10169,-83.2016,-8.6776,3,ABC1015510169,7/12/2011 0:09
-123.153923,49.257294,36176,-78.1894,-15.4029,1,ABD361636176,1/12/2011 21:26
-123.092169,49.259741,35117,-75.3997,-17.7789,1,ABD3510335117,4/12/2011 13:32
-123.153556,49.30764,1536,-64.8886,-13.8906,3,ABC0151536,3/12/2011 15:19
-123.170884,49.259607,31140,-57.7146,-15.7227,1,ABC3112631140,7/12/2011 21:16
-123.119682,49.272787,10108,-70.3021,-20.2337,1,ABC1009410108,3/12/2011 20:05
-123.131429,49.261572,52761,-102.4227,-6.0893,1,ABC5274752761,4/12/2011 19:41
-123.177601,49.27094,31586,-71.3031,-12.3881,3,ABC315731586,5/12/2011 16:16
-123.167484,49.260459,5215,-58.5741,-5.7282,8,ABD052015215,4/12/2011 21:56
-123.152687,49.267272,895,-54.279,-10.1229,6,ABC00881895,6/12/2011 23:15
-123.162466,49.262322,1417,-81.2716,-19.9548,2,ABC014031417,7/12/2011 0:09
-123.130848,49.272576,30477,-85.2009,-18.8423,2,ABC3046330477,4/12/2011 23:32
-123.11528,49.27539,31985,-77.9132,-10.781,1,ABC3197131985,4/12/2011 17:31
-123.101803,49.272271,198,-45.3066,-8.507,1,ABC00184198,4/12/2011 20:06
-123.122565,49.289413,40119,-57.6092,-16.7658,1,ABC4010540119,7/12/2011 1:01
-123.108772,49.276753,43276,-78.5553,-20.0861,1,ABD432643276,2/12/2011 19:28
-123.117474,49.264045,5975,-71.856,-5.2687,2,ABD059615975,3/12/2011 16:12
-123.131695,49.284943,35635,-92.2561,-8.3327,2,ABD3562135635,4/12/2011 19:38
-123.081377,49.276463,1340,-62.2419,-22.7882,2,ABC013261340,5/12/2011 16:16
-123.146168,49.270672,36075,-71.4396,-14.8399,1,ABD3606136075,7/12/2011 1:27
-123.094947,49.261118,30075,-67.2332,-19.5779,1,ABC3006130075,5/12/2011 13:20
